id;latitude;longitude;geometry;name;cuisine;operator;street;city;postcode;housenumber;phone;email;website;type
945470842;46.3664036;11.0324192;POINT (11.0324192 46.3664036);Il Glicine;;;Via Fabio Filzi;Cles;38023;17c;;;;restaurant
945470844;46.3651442;11.0359744;POINT (11.0359744 46.3651442);Istanbul Kebap & Pizzeria;"kebab;pizza";;Via Guglielmo Marconi;Cles;38023;6;;;;fast_food
945470857;46.3668066;11.0317157;POINT (11.0317157 46.3668066);Piadineria Picasso;"piadina;sandwich";;Via Fabio Filzi;Cles;38023;23;+39 0463 428001;;http://piadineriapicasso.it;restaurant
945776009;46.3637337;11.0317576;POINT (11.0317576 46.3637337);Bar Claudia;;;Via Giambattista Lampi;Cles;38023;34;;;;cafe
946077508;46.3628192;11.0328503;POINT (11.0328503 46.3628192);Caffè Grazia;;;Via Alcide Degasperi;Cles;38023;44;;;;cafe
946111807;46.357126;11.0367229;POINT (11.0367229 46.357126);Giordy Caffè;;;;;;;;;;cafe
946228722;46.3601222;11.0311007;POINT (11.0311007 46.3601222);Bar Blu;;Ciardi Nicoletta;Viale Alcide de Gasperi;;;66;;;;cafe
946581603;46.4277494;11.6828293;POINT (11.6828293 46.4277494);Bar El Zirm;;;;;;;;;;bar
946581637;46.4282785;11.6839431;POINT (11.6839431 46.4282785);Ristorante El Filò;;;Strada Dolomites;Pozza di Fassa;38036;103;;;;restaurant
950577478;46.2529542;11.1670783;POINT (11.1670783 46.2529542);Ristorante Pizzeria Da Germana;italian;;Via dei Mulini;Roveré della Luna;38030;20;+39 0461 658546;;;restaurant
950814168;46.0676909;11.1217604;POINT (11.1217604 46.0676909);Caffè Italia;;Agostini Gabriele & C. SAS;Piazza del Duomo;Trento;38122;7;;;;cafe
955304924;46.014365;11.1325434;POINT (11.1325434 46.014365);Ristorante pizzeria Torrefranca;"pizza;indian;italian";;Via Pomeranos;Mattarello;38123;46;+39 0461 945149;;https://www.singhrestaurant.it/torre-franca.php;restaurant
955954349;45.9193215;10.8605169;POINT (10.8605169 45.9193215);Trattoria Belvedere;regional;;Via Filippo Serafini;Arco;38062;2;+39 0464 516144;;https://www.trattoriabelvedere.it/;restaurant
959238746;46.1719283;11.2995512;POINT (11.2995512 46.1719283);Unnamed;;;;;;;;;;cafe
959238760;46.1719028;11.2995682;POINT (11.2995682 46.1719028);Baita Alpina;;;;;;;;;;restaurant
959239616;46.1773539;11.167517;POINT (11.167517 46.1773539);Fior Di Bosco;;;;;;;;;;restaurant
959910997;46.0721608;11.1222247;POINT (11.1222247 46.0721608);Ristorante Self Via Gazzoletti;italian;Risto3;Via Antonio Gazzoletti;Trento;38122;7;;;;fast_food
959911026;46.0622408;11.1256543;POINT (11.1256543 46.0622408);Bar Rosa;;;;;;;;;;cafe
959911033;46.0924869;11.1180428;POINT (11.1180428 46.0924869);Benny;pizza;;Via Renato Lunelli;Trento;38121;20;+39 0461 825594;;;fast_food
959911054;46.0923188;11.1173642;POINT (11.1173642 46.0923188);Caffè Onda;;C.M.F.D. S.A.S. di Fini Claudio;Via Renato Lunelli;Trento;38121;54;;;;bar
960809080;46.004358;11.2896875;POINT (11.2896875 46.004358);Al solito Posto;;;;;;;+39 0461 701713;;;cafe
961288197;46.0868032;11.1199163;POINT (11.1199163 46.0868032);Willy's Caffè Pub;;;Via Antonio Pranzelores;Trento;38121;46;+39 0461 090741;;;pub
963380711;46.357031;11.028998;POINT (11.028998 46.357031);Sushi Chen;"japanese;chinese;sushi";;Viale Alcide de Gasperi;Cles;38023;106;+39 0463 600246;;;restaurant
963839415;46.0126798;11.2979721;POINT (11.2979721 46.0126798);Passaparola;;Pelizzaro Silvana;Via iuseppe Garibaldi;Levico Terme;38056;99;+39 0461 701802;;;restaurant
963849190;46.0090104;11.3118736;POINT (11.3118736 46.0090104);Papillon;;;Via Domenico Giannettini;Levico Terme;38056;9;;;;restaurant
963850107;46.0108537;11.3017623;POINT (11.3017623 46.0108537);La Vecchia Fontana;;;Piazza Venezia;Levico Terme;38056;5;+39 0461 706366;;;restaurant
963850608;46.006842;11.3047925;POINT (11.3047925 46.006842);El Filò;;;;;;;;;;restaurant
963851255;46.0114625;11.3010669;POINT (11.3010669 46.0114625);Nazionale;;;;;;;;;;cafe
963860070;46.0081373;11.2908003;POINT (11.2908003 46.0081373);La Cantina;;;;;;;;;;restaurant
964709886;46.1169072;11.0933813;POINT (11.0933813 46.1169072);Al Casello;"italian;burger";;Via Klagenfurt;;38121;2;+39 0461 1919055;;https://www.alcasello.com/;restaurant
965088970;45.9340044;11.0950623;POINT (11.0950623 45.9340044);Pizzeria Jolly;"pizza;italian";;Via Cesare Battisti;Calliano;38060;9;+39 0464 835403;;http://jollycalliano.it/;restaurant
965098828;45.9165637;11.0671133;POINT (11.0671133 45.9165637);ACLI bar;;;;;;;;;;bar
969087852;46.0667166;11.1221141;POINT (11.1221141 46.0667166);Domo;;;Piazza Adamo d'Arogno;Trento;38122;1;+39 0461 1416669;domopop.trento@gmail.com;;restaurant
969087883;46.068538;11.1201283;POINT (11.1201283 46.068538);PAK-Kebab;kebab;;Piazza Santa Maria Maggiore;Trento;38122;17;;;;fast_food
972488386;46.2503982;11.1688523;POINT (11.1688523 46.2503982);Ziter Hof;;;Piazza Fratelli Bronzetti;;38030;1;;;;cafe
972845373;46.2499044;11.170468;POINT (11.170468 46.2499044);Tiffany;;Piazzi Gabriele;Piazza Unità d'Italia;Roverè della Luna;38030;18;;;;cafe
973022382;46.2161069;11.0883302;POINT (11.0883302 46.2161069);Borghetto;;;;;;;;;;restaurant
975288320;46.0686067;11.1213763;POINT (11.1213763 46.0686067);Bruschetteria Redoro;;;Via Rodolfo Belenzani;Trento;38122;27;;;;fast_food
975288339;46.074826;11.1187113;POINT (11.1187113 46.074826);Bar Magnani;;Manfredi Felice;Corso Michelangelo Buonarroti;Trento;38122;26;;;;cafe
975288631;46.075964;11.1191367;POINT (11.1191367 46.075964);Bar Chicco d'Oro;;ELLE D'ORO SNC di Li-Quing e C.;Corso Michelangelo Buonarroti;Trento;38122;12/2;;;;bar
976746615;46.0605402;11.1218114;POINT (11.1218114 46.0605402);Pizza Roby;pizza;Postal Roberto;Via Monsignor Celestino Endrici;Trento;38122;9;+39 0461 391530;;;fast_food
976794057;46.0680463;11.1212864;POINT (11.1212864 46.0680463);Friendly;"kebab;pizza";Mairs S.N.C.;Via Rodolfo Belenzani;Trento;38122;66;;;;fast_food
976794123;46.0673304;11.1229589;POINT (11.1229589 46.0673304);Speakeasy'28;;Jacopo Divina;Via Carlo Dordi;Trento;38122;21;+39 0461 081636;;;bar
976794325;46.0665159;11.1224587;POINT (11.1224587 46.0665159);Poke go;;;Via San Vigilio;Trento;38122;15;;;;restaurant
976794369;46.0681024;11.1212465;POINT (11.1212465 46.0681024);Perla Bar;;;Via Rodolfo Belenzani;Trento;38122;60;+39 0461 141 0166;panificolarcher@hotmail.it;;cafe
980771444;45.8897415;11.0406225;POINT (11.0406225 45.8897415);De Min;;;Dante Alighieri;Rovereto;38068;6;;;;bar
984550749;46.0713226;11.6217653;POINT (11.6217653 46.0713226);Bar al ponte;;;;;;;;;;cafe
990461825;46.0778608;11.1234025;POINT (11.1234025 46.0778608);Bar Sport;;;Via del Brennero;Trento;38122;72;;;;cafe
991704085;46.0680377;11.1205662;POINT (11.1205662 46.0680377);Ibris Pizzeria e Drink;pizza;;Via Camillo Benso Cavour;Trento;38122;32;;;;restaurant
991704167;46.067942;11.1206432;POINT (11.1206432 46.067942);Ibris focacce e pizze;pizza;;Via Camillo Benso Cavour;Trento;38122;36;+39 0461 148 2485;ibrisfocacce@gmail.com;;fast_food
991782724;46.0674504;11.1209592;POINT (11.1209592 46.0674504);Caffè Tridente;;;Piazza del Duomo;Trento;38122;31;+39 0461 260114;;;cafe
1005689732;46.0658627;11.1211942;POINT (11.1211942 46.0658627);Graziano's;pizza;;Via senatore Carlo Esterle;Trento;38122;9;;;;fast_food
1005689764;46.0659345;11.121078;POINT (11.121078 46.0659345);Ramen House;ramen;;Via senatore Carlo Esterle;Trento;38122;8;3463112740;;;fast_food
1023262474;46.2150835;11.1196248;POINT (11.1196248 46.2150835);Bar Centrale;;Centrale S.A.S.;Piazza San Gottardo;Mezzocorona;38016;2;+39 0461 603755;;;cafe
1023263517;46.216721;11.1186942;POINT (11.1186942 46.216721);Bar Da Franco;;L. & O. Lavoro e Occupazione;Piazza della Chiesa;Mezzocorona;38016;7;+39 0461 601014;;;cafe
1024789858;45.9185516;10.8860532;POINT (10.8860532 45.9185516);Cafè Centrale;;;Via Bruno Galas;;38062;2;+39 0464 512061;;;cafe
1024831047;45.9207721;10.8891817;POINT (10.8891817 45.9207721);Il Gatto Nero;;;Via Giovanni Segantini;Arco;38062;12;;;;pub
1045044740;46.0647453;11.1229631;POINT (11.1229631 46.0647453);Pizzium;;;Via del Travai;Trento;38122;132;;info@pizzium.com;http://www.pizzium.com/;fast_food
1062772452;46.0671251;11.124586;POINT (11.124586 46.0671251);Essenza;;;Via Calepina;Trento;38122;39;;;;restaurant
1068398323;46.2164386;11.0907132;POINT (11.0907132 46.2164386);Per Bacco;;;;;;;;;;restaurant
1068398503;46.2118193;11.0942877;POINT (11.0942877 46.2118193);Bar Mary;;Bar Mary SAS;Piazza Pio XII;Mezzolombardo;38017;10;+39 0461 606029;;;cafe
1068411472;46.2157998;11.0881063;POINT (11.0881063 46.2157998);Roma;"indian;pizza;regional";;Via Garibaldi;Mezzolombardo;38017;100;;;;restaurant
1071586787;46.1711111;11.1211109;POINT (11.1211109 46.1711111);Baldanzini;regional;;;;;;;;;restaurant
1071586827;46.1721299;11.1250013;POINT (11.1250013 46.1721299);La Vecchia Sorni;regional;;Piazza dell'Assunta;;;40;+39 0461 870541;;;restaurant
1072504536;46.0113099;11.3013451;POINT (11.3013451 46.0113099);La Cantinota;"italian;pizza";Montibeller Maurizio;Via Trieste;Levico Terme;38056;1;+39 0461 711699;;;restaurant
1080452747;46.0059614;11.3049402;POINT (11.3049402 46.0059614);BAR Buffet;;;;;;;;;;bar
1098424327;46.319399;10.8367956;POINT (10.8367956 46.319399);Dolce Amaro;;;;;;;;;;cafe
1100084161;46.2681432;11.0361237;POINT (11.0361237 46.2681432);Bar Callovi;;;;;;5;;;;cafe
1100566962;46.3072962;10.736846;POINT (10.736846 46.3072962);Delleva Sandro;;Delleva Sandro & C. snc;Via Venezia;Ossana;38026;4;+39 0463 752523;;;bar
1100567055;46.3501094;10.9094855;POINT (10.9094855 46.3501094);Cevedale;;La Rocca di Zorzi Fabio;Via IV Novembre;Malé;38027;16;;;;bar
1100567585;46.3525297;10.9124786;POINT (10.9124786 46.3525297);Pasticceria Roma;;Caffè Roma S.N.C. di P. Massimo e C.;Piazza Santa Maria Assunta;Malé;38027;3;;;;cafe
1100567903;46.4076516;10.8097661;POINT (10.8097661 46.4076516);Unnamed;;;;;;;;;;bar
1100568256;46.3070829;10.7372721;POINT (10.7372721 46.3070829);Antica Osteria;regional;;Via Venezia;;38026;1;+39 0463 751713;;http://www.anticaosteriaossana.net;restaurant
1101757937;46.1085481;11.3027904;POINT (11.3027904 46.1085481);Pizzeria Centrale;;;;;;;;;;restaurant
1103418478;46.1172063;11.3632082;POINT (11.3632082 46.1172063);Malga Pletzn;;;;;;;;;;restaurant
1103418479;46.1027884;11.3396713;POINT (11.3396713 46.1027884);Kaserbisn Hitt;;Cescatti Giordana;Prati Imperiali Alti;Fierozzo - Vlarotz;38050;1;;kaserbisnhitt@gmail.com;;restaurant
1104479488;46.2832098;11.5249909;POINT (11.5249909 46.2832098);L'Osteria dela Nona;;;;;;;;;;restaurant
1105959228;45.9156679;10.8784838;POINT (10.8784838 45.9156679);Pizzeria Kebab Kejepi;;;Via Frumento;Arco;38062;2;;;;fast_food
1108425608;46.0420421;11.3171368;POINT (11.3171368 46.0420421);Maso Vecchio Vetriolo;regional;;Località Vetriolo;Levico Terme;38056;11;;;;restaurant
1110591774;45.9189291;10.8861067;POINT (10.8861067 45.9189291);Caffè Contì d'Arco;;Be. Sa. s.r.l.;Piazza Marchetti;Arco;38062;2;;;https://www.aicontiarco.it/;cafe
1111843225;46.0678383;11.2229099;POINT (11.2229099 46.0678383);Tobia Cafè;;;Via Tamarisi;Pergine Valsugana;38057;;;;;cafe
1111843247;46.0679336;11.222853;POINT (11.222853 46.0679336);Fuori Orario 2;pizza;Maggipinto R. & C. SNC;Via Tamarisi;Pergine Valsugana;38057;2;;;;fast_food
1112759378;46.067892;11.2231933;POINT (11.2231933 46.067892);L'Incontro;;Mini S.N.C.;Via Tamarisi;Pergine Valsugana;38057;2;+39 0461 530630;;;cafe
1112898176;46.0904245;11.1171614;POINT (11.1171614 46.0904245);Top Bar;;Hilary S.N.C.;Via del Brennero;Trento;38121;320;;;;bar
1112898189;46.0907776;11.1165568;POINT (11.1165568 46.0907776);Unnamed;;;Via del Brennero;Trento;38121;320;;;;bar
1112898194;46.0902962;11.11696;POINT (11.11696 46.0902962);Ciao;;;Via del Brennero;Trento;38121;320;;;;restaurant
1126515130;46.185274;11.0305043;POINT (11.0305043 46.185274);Ristorante Pizzeria Fiore Blu;"regional;pizza";;;Cavedago;38010;;+39 0461 654019;;;restaurant
1127041223;46.1695893;11.0038261;POINT (11.0038261 46.1695893);Unnamed;pizza;;;;;;;;;restaurant
1129326730;46.0681535;11.1214467;POINT (11.1214467 46.0681535);Subway;sandwich;Doctor's Associates Inc.;Via Rodolfo Belenzani;Trento;38122;43;;;http://w.subway.com/en-IT/;fast_food
1131515215;46.0572803;11.127976;POINT (11.127976 46.0572803);Bar Michela;;;Viale Verona;Trento;;28;;;;cafe
1135835047;46.2876115;11.4440932;POINT (11.4440932 46.2876115);Pizza Shop;pizza;;Via Nazionale;Carano;38033;10;+393487499271;;;fast_food
1137267025;46.1743405;11.4402491;POINT (11.4402491 46.1743405);Bar passo Manghen;;;;;;;;;;cafe
1138738197;46.0721641;11.117452;POINT (11.117452 46.0721641);Welcome India;"indian;pizza";Singh Bhupinder;Corso Michelangelo Buonarroti;Trento;38122;56a;+39 0461 984255;;http://www.welcomeindia.it/;restaurant
1140956935;46.1474638;11.0994051;POINT (11.0994051 46.1474638);Kiss Pub;;;Via Nazionale;Lavis;38015;31;;;;pub
1146670345;46.1321728;11.1336409;POINT (11.1336409 46.1321728);Pub Moby Dick;;;;;;;;;;bar
1147756663;46.0687513;11.1224948;POINT (11.1224948 46.0687513);Forsterbräu Trento;german;;Via Paolo Oss Mazzurana;Trento;38122;38;+39 0461 235590;fb.trento@forst.it;https://www.forst-trento.it/;restaurant
1152983998;46.0684098;11.1251594;POINT (11.1251594 46.0684098);Bugs;;;Largo Giosuè Carducci;Trento;38122;51;;bugstrento@gmail.com;;bar
1152984020;46.0684294;11.1252249;POINT (11.1252249 46.0684294);Il Morso;;;Largo Giosuè Carducci;Trento;38122;55;;;;fast_food
1154395707;45.9084352;11.0404587;POINT (11.0404587 45.9084352);Ristorante S.Ilario Pizzeria;pizza;;;;;;+39 0464 490294;;;restaurant
1156358255;46.0665429;11.1223407;POINT (11.1223407 46.0665429);Pasticceria San Vigilio;;Pisoni L. & C. S.N.C.;Via San Vigilio;Trento;38122;10;+39 0461 230096;;;cafe
1156368143;46.0682596;11.1232081;POINT (11.1232081 46.0682596);Pasticceria Bertelli;;ORSO INIZIATIVE S.R.L.;Via Oriola;Trento;38122;29;;;;cafe
1157581747;46.0893275;11.1312224;POINT (11.1312224 46.0893275);Bar Gabry;;;;;;;;;;bar
1167979632;46.0638082;11.1217157;POINT (11.1217157 46.0638082);Duà Pizza & Drink;pizza;;Via 24 Maggio 1915;Trento;38122;2/1;+39 0461 425895;;;restaurant
1172385540;46.040466;11.4646872;POINT (11.4646872 46.040466);Trattoria Alpina;;;;;;;;;;cafe
1172385546;46.0430914;11.4606776;POINT (11.4606776 46.0430914);Unnamed;;;Via per Olle;Borgo Valsugana;38051;59;+39 0461754555;;;cafe
1195181144;46.1440561;11.1945644;POINT (11.1945644 46.1440561);Unnamed;;;;;;;;;;bar
1204785293;46.0085347;11.1286032;POINT (11.1286032 46.0085347);L'arte della pizza;pizza;;Via Giulio Catoni;Mattarello;38123;39;+39 0461 944714;;;fast_food
1206327036;46.0766015;11.1240965;POINT (11.1240965 46.0766015);Bar Lucky;;;Via del Brennero;Trento;38122;46;;;;cafe
1211103522;46.4200611;11.6718773;POINT (11.6718773 46.4200611);Bar Bianco;coffee_shop;;;;;;;;;cafe
1211136673;46.0683935;11.1188135;POINT (11.1188135 46.0683935);Tàstiko;;Meattel S.R.L.;Piazza Santa Maria Maggiore;Trento;38122;34;;info@tastiko.it;http://www.tastiko.it/;restaurant
1212207472;46.1560805;11.0803946;POINT (11.0803946 46.1560805);La Vecchia Zambana;"indian;pizza";;Via per Zambana;Terre d'Adige;38010;14;+39 0461 172 1160;;https://lavecchiazambana.it/;restaurant
1220020567;46.0722209;11.1234453;POINT (11.1234453 46.0722209);Caffè Al Tempo Perso;;;Via Francesco Petrarca;Trento;38122;32/1;;;;cafe
1220020603;46.0663863;11.1229993;POINT (11.1229993 46.0663863);Ai Castelli Romani;regional;;Via Santissima Trinitá;Trento;38122;9;;;;fast_food
1220020624;46.0663928;11.1230461;POINT (11.1230461 46.0663928);Soul Kitchen Bistrot;;Soul Kitchen S.r.l.s.;Via Santissima Trinitá;Trento;38122;11;;soulkitchensrls@gmail.com;https://soulkitchenbistrot.it/;fast_food
1224361201;46.0604299;11.24141;POINT (11.24141 46.0604299);Unnamed;chicken;;Piazza Mario Garbari;Pergine Valsugana;38057;13;;;;fast_food
1224415785;46.4284886;11.6841192;POINT (11.6841192 46.4284886);Bar Re Laurino;;Anna Maria Czaplicka;Strada Dolomites;Pozza di Fassa;38036;105;;;;bar
1226695010;46.086001;11.1195756;POINT (11.1195756 46.086001);Da Andrea;pizza;A. & G. SNC;Via Antonio Pranzelores;Trento;38121;80;+39 0461 828282;;;fast_food
1227194701;46.2379438;11.0300918;POINT (11.0300918 46.2379438);Ristorante Nardelli;;;;Sporminore;38010;;;;;restaurant
1227194749;46.2369822;11.0311198;POINT (11.0311198 46.2369822);Top Gun;;;;Sporminore;38010;;;;;cafe
1227195165;46.2380978;11.0306302;POINT (11.0306302 46.2380978);Agritur Sandro;regional;Formolo Matteo;Via Maron;Sporminore;38010;6;+39 0461 641093;info@agritursandro.it;http://www.agritursandro.it;restaurant
1228464461;46.4294616;11.6854527;POINT (11.6854527 46.4294616);Unnamed;breton;;Strada Dolomites;Pozza di Fassa;38036;135;;;;restaurant
1229166759;46.4300746;11.6887936;POINT (11.6887936 46.4300746);Pizza Asporto;pizza;;Strada de Meida;Pozza di Fassa;38036;32;;;;restaurant
1230287511;46.435889;11.69011;POINT (11.69011 46.435889);Pizzeria Da Salin;pizza;;Strada Dolomites;Pozza di Fassa;38036;169;;;;restaurant
1230713773;46.4297885;11.6922296;POINT (11.6922296 46.4297885);Bar Jodler;;;Strada de Meida;Pozza di Fassa;38036;112;;;;bar
1230713777;46.4292795;11.6944569;POINT (11.6944569 46.4292795);Bar Meeting;;;Strada de Meida;Pozza di Fassa;38036;16;;;;bar
1230861638;46.3525463;11.4840643;POINT (11.4840643 46.3525463);Malga Varena;regional;;;;;;;;https://www.malgavarena.it/;restaurant
1246694600;46.0896734;11.1154352;POINT (11.1154352 46.0896734);Il Magnete;italian;;Passaggio Benvenuto Maria Disertori;Trento;38121;26;;;;restaurant
1246694623;46.0900502;11.115548;POINT (11.115548 46.0900502);Nord Cafè;;;;;;;;;;restaurant
1256745268;46.4273725;11.686742;POINT (11.686742 46.4273725);Do Vea;italian;;;;;;;;;restaurant
1257221027;46.2921141;11.4586229;POINT (11.4586229 46.2921141);Cheers;;;;;;;;;;bar
1257221143;46.2929403;11.4558212;POINT (11.4558212 46.2929403);Pizza Take Away;;;;;;;;;;fast_food
1257221199;46.2925262;11.4587886;POINT (11.4587886 46.2925262);Hotel La Stua;italian;;Via Balderoni;;;2;+39 0462 340235;;;restaurant
1260048060;46.0547115;10.9674908;POINT (10.9674908 46.0547115);Castel Toblino;italian;;;;;;+39 0461 864036;;https://www.casteltoblino.com/;restaurant
1263209698;46.2913035;11.4605887;POINT (11.4605887 46.2913035);Bar Canton;;Battisti Bruno;Via Unterberger;Cavalese;38033;2;;;;pub
1264896532;46.0637987;11.130906;POINT (11.130906 46.0637987);Bar Style;;;Via Milano;Trento;38122;59;;;;bar
1264896565;46.0611277;11.1284655;POINT (11.1284655 46.0611277);Al Gusto;italian;La cucina di Corrado;Via Milano;Trento;38122;80;;;;restaurant
1264896580;46.0638644;11.1306056;POINT (11.1306056 46.0638644);Pizza & Pizza;pizza;Plaku Tomor;Via San Bernardino;Trento;38122;24;+39 0461 262095;pizzaepizzainfo@yahoo.it;http://pizzaepizza.altervista.org;fast_food
1270294813;46.0680752;11.117216;POINT (11.117216 46.0680752);Fuoricorso;;;Via Tommaso Gar;Trento;38122;23;;;;bar
1271576468;46.2992282;11.0308909;POINT (11.0308909 46.2992282);Centrale;"regional;pizza";;Via Nazionale;Flavon;38093;37;+39 0461 652178;info@garnivecchiocomune.com;http://www.garnivecchiocomune.com/?ssez=ristorante;restaurant
1272515297;46.0520934;10.854002;POINT (10.854002 46.0520934);Caffe Centrale;;;;;;;;;;cafe
1277721801;46.2989358;11.0690985;POINT (11.0690985 46.2989358);La Parra;;;;;;;;;;restaurant
1277972326;46.3612329;10.943645;POINT (10.943645 46.3612329);Bicigrill;;;;;;;;;;cafe
1279641998;46.1939602;11.1324816;POINT (11.1324816 46.1939602);Al turista;;Zeni Giorgio;Via Brennero;San Michele all'Adige;38098;32;+39 0461 650540;;;bar
1289151753;46.1977018;11.1252121;POINT (11.1252121 46.1977018);Bar Andreis;;;;;;;;;;cafe
1290442673;46.066681;11.1184607;POINT (11.1184607 46.066681);Caffè Verdi;;;Via Giuseppe Verdi;Trento;38122;31;+39 0461 984465;;;bar
1290442827;46.0666025;11.1178027;POINT (11.1178027 46.0666025);Flower Burger;burger;Furie S.R.L;Via Giuseppe Verdi;Trento;38122;19;+39 0461 1489303;flowerburgertrento@gmail.com;https://www.flowerburger.it/negozi/flower-burger-trento/;restaurant
1293797377;45.9290605;11.0708972;POINT (11.0708972 45.9290605);Bar La Caneva;;;;;;;;;;bar
1293801967;45.9287295;11.0716901;POINT (11.0716901 45.9287295);Ristorante Pizzeria Il Barone;"italian;pizza";;;;;;;;;restaurant
1293893598;46.0707024;11.1230556;POINT (11.1230556 46.0707024);BarConad;"sandwich;breakfast;coffee_shop";;Via Torre Verde;Trento;38122;20;;;;bar
1297477234;46.1081612;11.1120203;POINT (11.1120203 46.1081612);Bar alle Scale;;;Via Marco Pola;;38121;4;;;;cafe
1297477299;46.1084826;11.1119457;POINT (11.1119457 46.1084826);Bar Savoia;;;;;;;;;;cafe
1300215299;46.0707916;11.1246505;POINT (11.1246505 46.0707916);La Quinta del Sordo;;Sara Andrei & C SNC;Via del Suffragio;Trento;38122;86;+39 0461 1594748;laquintadelsordotrento@gmail.com;https://www.laquintadelsordo.com/;bar
1302018429;45.8852002;10.8397078;POINT (10.8397078 45.8852002);Pizzeria La Leonessa;italian;;;;;;;;;restaurant
1306891462;45.9348643;10.8200035;POINT (10.8200035 45.9348643);Bar Chiosco Lago di Tenno;;;;;38060;;+39 340 1518947;;;fast_food
1308041322;45.8771102;10.9338068;POINT (10.9338068 45.8771102);"Ristorante Birreria ""Al Giardino""";italian;;Viale al Castello;Pannone;38065;19;+39 0464 803021;;http://www.facebook.com/pages/Ristorante-Birreria-AL-GIARDINO/313491748838?sk=info;restaurant
1308870011;46.1515833;11.0963404;POINT (11.0963404 46.1515833);Unnamed;;;;;;;;;;bar
1309442322;46.0933271;11.1178599;POINT (11.1178599 46.0933271);Bar Smile;;;;;;;;;;bar
1311009225;46.0577322;11.1323908;POINT (11.1323908 46.0577322);Medaglie d'Oro;;;Largo Medaglie d'Oro;Trento;38122;;;;;cafe
1312818573;46.0657958;11.1230007;POINT (11.1230007 46.0657958);Nunu’s;;;Via Giuseppe Mazzini;Trento;38122;33;;;;restaurant
1313709051;46.0682366;11.122975;POINT (11.122975 46.0682366);La Ÿogurteria;"yogurt;bubble_tea";;Via Oriola;Trento;38122;13;;;;fast_food
1313709067;46.0677199;11.1241231;POINT (11.1241231 46.0677199);Piadimania;;;Vicolo delle Rogge;Trento;38122;1;+39 329 8597519;;;fast_food
1326291299;46.2866322;10.739933;POINT (10.739933 46.2866322);ristorante Malga valpiana;regional;;;;;;;;;restaurant
1326513297;46.0699136;11.1189125;POINT (11.1189125 46.0699136);Joyce;;;Via Torre Vanga;Trento;38122;2;+39 0461 231728;info@joycetrento.com;http://www.joycetrento.com/;bar
1331576651;46.0066628;11.1276685;POINT (11.1276685 46.0066628);Caffè Al Centro;;;;;;;;;;cafe
1331577082;46.0213467;11.1498623;POINT (11.1498623 46.0213467);Ristorante Pizzeria Rosalpina;italian;;Via Pianizza;Villazzano;38123;25;+39 0461 920131;mauro.piccoli@tin.it;http://www.pizzeriarosalpina.com;restaurant
1336725512;46.2058725;10.8186606;POINT (10.8186606 46.2058725);Fogajard;italian;;;;;;+39 0465 442619;;https://www.chaletfogajard.it/it/ristorante-fogajard;restaurant
1338487762;45.9613895;10.9103961;POINT (10.9103961 45.9613895);Lo Sfizio;"pizza;kebab";;Piazza de la Repubblica;Dro;38074;15;;;;fast_food
1338487763;45.9611316;10.9101537;POINT (10.9101537 45.9611316);Café Centrale;;;;;;;;;;cafe
1338518084;46.1753568;11.8312074;POINT (11.8312074 46.1753568);Isola Bar;;;;;;;;;;bar
1338518087;46.1801748;11.8305685;POINT (11.8305685 46.1801748);at;"sandwich;coffee_shop;ice_cream;barbecue";;Via San Francesco;;38054;71;;;;bar
1338518096;46.1757403;11.8282464;POINT (11.8282464 46.1757403);Caffé Vittoria;;;Piazza Negrelli;Fiera di Primiero;;17;;;;cafe
1346728769;46.1679123;11.1145698;POINT (11.1145698 46.1679123);Bar Moser;;;;;;;;;;bar
1348333277;46.3098266;10.7637421;POINT (10.7637421 46.3098266);Bicigrill;;;;;;;;;;bar
1350658039;46.1278938;11.1094114;POINT (11.1094114 46.1278938);Officina Gambrinus;"pizza;regional";Magnago Andrea;Via Alto Adige;Gardolo;38121;164b;+39 0461 993261;;http://www.officinagambrinus.com/;restaurant
1350658043;45.8574232;11.0014772;POINT (11.0014772 45.8574232);Ristorante lounge bar Indovino;;;;;;;;;;restaurant
1354486693;46.3096745;10.7604664;POINT (10.7604664 46.3096745);Bar sport;;;;;;;;;;cafe
1354486694;46.3097687;10.7607194;POINT (10.7607194 46.3097687);Bar Centrale;;;;;;;;;;bar
1357187709;46.0559797;10.8834757;POINT (10.8834757 46.0559797);Asterix;;;;;;;;;;restaurant
1357188733;46.0768716;10.9081893;POINT (10.9081893 46.0768716);Unnamed;;;;;;;;;;cafe
1359517899;46.0221666;11.3660234;POINT (11.3660234 46.0221666);Bar Paolo;;;;;;;;;;cafe
1362647005;46.1846342;11.0297118;POINT (11.0297118 46.1846342);Agritur Alpino;regional;;;;;;;;;restaurant
1362647037;46.1862383;11.0311268;POINT (11.0311268 46.1862383);Ristorante Viola;;;;;;;;;;restaurant
1362787078;46.2094624;11.0931877;POINT (11.0931877 46.2094624);Bar Stella;;;;;;;;;;cafe
1363980702;46.0717222;11.0596328;POINT (11.0596328 46.0717222);Revolta Cafe;;;Via di Revolta;Sopramonte;38123;17;;;https://business.facebook.com/revoltacafe/?business_id=129131562612324;cafe
1364971578;46.0391807;11.0570916;POINT (11.0570916 46.0391807);Bond One;"pizza;regional";;Strada di Vason;Trento;38123;110;;;;restaurant
